record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","607","38","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","607","39","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","607","40","","Common Carp","1","37","27.75","1.1396925","1.39","","","","","","","","","",""
"fish","607","41","","Atlantic Cod","2","92","57.96","11.0379024","11.79","","","","","","","","","",""
"fish","607","42","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","607","43","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","607","44","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","607","45","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","607","46","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","607","47","","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","607","48","","Atlantic Cod","2","71","44.73","5.073388425","5.82","","","","","","","","","",""
"fish","607","49","","Atlantic Cod","2","56","35.28","2.4893568","3.24","","","","","","","","","",""
"fish","607","50","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"pond_summary","607","","","","","","","","","149.80","7.23","33","15","1","1","","","",""
"fish","608","1","1","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","608","2","2","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","608","3","3","Atlantic Cod","2","44","27.72","1.2074832","1.96","","","","","","","","","",""
"fish","608","4","4","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","608","5","5","Atlantic Cod","2","38","23.94","0.7778106","1.53","","","","","","","","","",""
"fish","608","6","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","608","7","","Atlantic Cod","2","80","50.4","7.2576","8.01","","","","","","","","","",""
"fish","608","8","","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","608","9","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","608","10","","Atlantic Cod","2","49","30.87","1.667674575","2.42","","","","","","","","","",""
"fish","608","11","","Atlantic Cod","2","85","53.55","8.705221875","9.46","","","","","","","","","",""
"fish","608","12","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","608","13","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","608","14","","Common Carp","1","28","21","0.49392","0.74","","","","","","","","","",""
"fish","608","15","","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","608","16","","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","608","17","","Tuna","3","79","56.88","9.128264914","10.25","","","","","","","","","",""
"fish","608","18","","Atlantic Cod","2","46","28.98","1.3797378","2.13","","","","","","","","","",""
"fish","608","19","","Common Carp","1","33","24.75","0.8085825","1.06","","","","","","","","","",""
"fish","608","20","","Atlantic Cod","2","93","58.59","11.40176048","12.15","","","","","","","","","",""
"fish","608","21","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","608","22","","Atlantic Cod","2","97","61.11","12.93713977","13.69","","","","","","","","","",""
"fish","608","23","","Atlantic Cod","2","48","30.24","1.5676416","2.32","","","","","","","","","",""
"fish","608","24","","Common Carp","1","35","26.25","0.9646875","1.21","","","","","","","","","",""
"fish","608","25","","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","608","26","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","608","27","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","608","28","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","608","29","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","608","30","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","608","31","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","608","32","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","608","33","","Atlantic Cod","2","51","32.13","1.880327925","2.63","","","","","","","","","",""
"fish","608","34","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","608","35","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","608","36","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","608","37","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","608","38","","Common Carp","1","44","33","1.91664","2.17","","","","","","","","","",""
"fish","608","39","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","608","40","","Common Carp","1","41","30.75","1.5507225","1.80","","","","","","","","","",""
"fish","608","41","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","608","42","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","608","43","","Common Carp","1","41","30.75","1.5507225","1.80","","","","","","","","","",""
"fish","608","44","","Atlantic Cod","2","100","63","14.175","14.93","","","","","","","","","",""
"fish","608","45","","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","608","46","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","608","47","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","608","48","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","608","49","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","608","50","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"pond_summary","608","","","","","","","","","132.56","5.53","36","13","1","0","","","",""
"fish","609","1","1","Atlantic Cod","2","66","41.58","4.0752558","4.83","","","","","","","","","",""
"fish","609","2","2","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","609","3","3","Atlantic Cod","2","49","30.87","1.667674575","2.42","","","","","","","","","",""
"fish","609","4","4","Atlantic Cod","2","66","41.58","4.0752558","4.83","","","","","","","","","",""
"fish","609","5","5","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","609","6","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","609","7","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","609","8","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","609","9","","Atlantic Cod","2","65","40.95","3.892809375","4.64","","","","","","","","","",""
"fish","609","10","","Common Carp","1","34","25.5","0.88434","1.13","","","","","","","","","",""
"fish","609","11","","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","609","12","","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","609","13","","Common Carp","1","35","26.25","0.9646875","1.21","","","","","","","","","",""
"fish","609","14","","Atlantic Cod","2","38","23.94","0.7778106","1.53","","","","","","","","","",""
"fish","609","15","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","609","16","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","609","17","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","609","18","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","609","19","","Atlantic Cod","2","46","28.98","1.3797378","2.13","","","","","","","","","",""
"fish","609","20","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","609","21","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","609","22","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","609","23","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","609","24","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","609","25","","Atlantic Cod","2","48","30.24","1.5676416","2.32","","","","","","","","","",""
"fish","609","26","","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","609","27","","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","609","28","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","609","29","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","609","30","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","609","31","","Common Carp","1","33","24.75","0.8085825","1.06","","","","","","","","","",""
"fish","609","32","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","609","33","","Common Carp","1","31","23.25","0.6702975","0.92","","","","","","","","","",""
"fish","609","34","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","609","35","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","609","36","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","609","37","","Atlantic Cod","2","69","43.47","4.656615075","5.41","","","","","","","","","",""
"fish","609","38","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","609","39","","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","609","40","","Bluefish","3","41","26.24","1.008215771","2.13","","","","","","","","","",""
"fish","609","41","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","609","42","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","609","43","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","609","44","","Atlantic Cod","2","62","39.06","3.3782994","4.13","","","","","","","","","",""
"fish","609","45","","Atlantic Cod","2","83","52.29","8.105080725","8.86","","","","","","","","","",""
"fish","609","46","","Atlantic Cod","2","97","61.11","12.93713977","13.69","","","","","","","","","",""
"fish","609","47","","Atlantic Cod","2","96","60.48","12.5411328","13.29","","","","","","","","","",""
"fish","609","48","","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","609","49","","Lanternfish","4","15","7.5","0.03515625","1.54","","","","","","","","","",""
"fish","609","50","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"pond_summary","609","","","","","","","","","118.10","14.44","35","13","1","1","","","",""
"fish","610","1","1","Common Carp","1","44","33","1.91664","2.17","","","","","","","","","",""
"fish","610","2","2","Atlantic Cod","2","44","27.72","1.2074832","1.96","","","","","","","","","",""
"fish","610","3","3","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","610","4","4","Tuna","3","48","34.56","2.047531886","3.17","","","","","","","","","",""
"fish","610","5","5","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","610","6","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","610","7","","Atlantic Cod","2","91","57.33","10.68186892","11.43","","","","","","","","","",""
"fish","610","8","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","610","9","","Common Carp","1","52","39","3.16368","3.41","","","","","","","","","",""
"fish","610","10","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","610","11","","Bluefish","3","71","45.44","5.235726629","6.36","","","","","","","","","",""
"fish","610","12","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","610","13","","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","610","14","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","610","15","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","610","16","","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","610","17","","Atlantic Cod","2","81","51.03","7.533176175","8.28","","","","","","","","","",""
"fish","610","18","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","610","19","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
